deltaYaw,deltaPitch,accelYaw,accelPitch,jerkYaw,jerkPitch,label
-1.3739,-3.37746,5.38104,-2.86225,0.05725,-11.50625,1
1.0304,-3.37746,2.4043,0.0,-2.97675,2.86225,1
-2.4043,-2.40429,-3.43469,0.97316,-5.83899,0.97316,1
0.45795,-3.20572,2.86224,-0.80143,6.29694,-1.77459,1
-0.28625,-1.43113,-0.7442,1.7746,-3.60645,2.57603,1
-0.97314,-1.88909,-0.68689,-0.45796,0.05731,-2.23256,1
-0.17175,-2.9195,0.80139,-1.03041,1.48828,-0.57245,1
0.57245,0.22898,0.7442,3.14848,-0.05719,4.17889,1
-1.7746,0.05725,-2.34705,-0.17174,-3.09125,-3.32021,1
-1.60284,-5.03757,0.17175,-5.09481,2.5188,-4.92307,1
-0.57245,-4.00715,1.0304,1.03041,0.85864,6.12522,1
-0.8587,5.89624,-0.28625,9.90339,-1.31665,8.87298,1
-1.6601,5.61001,-0.80139,-0.28623,-0.51514,-10.18962,1
-0.80145,2.9195,0.85864,-2.69052,1.66003,-2.40429,1
-2.06085,2.34705,-1.2594,-0.57245,-2.11804,2.11807,1
-3.09125,1.83184,-1.0304,-0.51521,0.229,0.05725,1
-2.74774,2.06082,0.34351,0.22898,1.3739,0.74419,1
-3.43469,0.97317,-0.68695,-1.08765,-1.03046,-1.31664,1
-2.97675,1.43113,0.45795,0.45796,1.1449,1.54561,1
-5.20929,1.88909,-2.23254,0.45796,-2.69049,0.0,1
-3.6637,-2.80501,1.54559,-4.6941,3.77814,-5.15206,1
-2.80499,-4.52236,0.8587,-1.71735,-0.68689,2.97675,1
-6.01074,-5.7245,-3.20575,-1.20215,-4.06445,0.5152,1
-13.16638,15.28443,-7.15564,21.00893,-3.94989,22.21108,1
-41.10193,-8.93023,-27.93555,-24.21465,-20.77991,-45.22359,1
26.79071,21.9821,67.89264,30.91233,95.82819,55.12698,1
-12.02148,8.35778,-38.81219,-13.62432,-106.70483,-44.53665,1
-10.36136,0.74419,1.66013,-7.61359,40.47232,6.01073,1
-12.88013,4.80859,-2.51877,4.0644,-4.17889,11.67799,1
-14.42575,1.08765,-1.54562,-3.72093,0.97314,-7.78533,1
-1.37387,1.71735,13.05188,0.6297,14.5975,4.35063,1
-10.18961,-5.78175,-8.81573,-7.4991,-21.86761,-8.1288,1
-7.89981,-8.81574,2.28979,-3.03399,11.10553,4.46511,1
1.83185,-13.50983,9.73166,-4.69409,7.44186,-1.6601,1
-4.46512,-12.13595,-6.29697,1.37388,-16.02863,6.06797,1
-6.06796,-10.07513,-1.60284,2.06082,4.69412,0.68694,1
0.17172,-5.78175,6.23969,4.29338,7.84253,2.23256,1
0.1145,4.5796,-0.05722,10.36135,-6.29691,6.06797,1
-0.40073,6.41145,-0.51523,1.83184,-0.45801,-8.52951,1
-0.45795,4.35062,-0.05722,-2.06082,0.45801,-3.89266,1
-0.1145,1.88909,0.34344,-2.46154,0.40067,-0.40071,1
0.05725,0.40071,0.17175,-1.48837,-0.17169,0.97316,1
-4.23615,11.22003,-4.2934,10.81931,-4.46515,12.30769,1
-4.12164,2.34705,0.1145,-8.87298,4.4079,-19.6923,1
-0.40073,6.12522,3.72092,3.77818,3.60641,12.65116,1
-3.6637,-6.18246,-3.26297,-12.30769,-6.98389,-16.08586,1
-4.98032,-7.32737,-1.31662,-1.1449,1.94635,11.16278,1
-10.59033,16.88729,-5.61002,24.21466,-4.2934,25.35956,1
-4.35062,4.23613,6.23972,-12.65116,11.84973,-36.86581,1
-22.03934,7.89981,-17.68872,3.66368,-23.92844,16.31484,1
28.966,-4.69409,51.00534,-12.59391,68.69406,-16.25759,1
-40.07153,3.09123,-69.03754,7.78532,-120.04288,20.37923,1
-44.42215,1.03041,-4.35062,-2.06082,64.68692,-9.84615,1
1.48837,-4.75134,45.91052,-5.78175,50.26114,-3.72093,1
-1.43112,-2.69052,-2.91949,2.06083,-48.83002,7.84258,1
408.78796,-32.11449,410.21909,-29.42398,413.13858,-31.4848,1
39.78528,-7.15563,-369.00269,24.95886,-779.2218,54.38284,1
34.28979,-2.17531,-5.49548,4.98032,363.5072,-19.97854,1
-0.17175,-0.57245,-34.46155,1.60286,-28.96606,-3.37746,1
-0.28625,0.05725,-0.1145,0.6297,34.34705,-0.97317,1
0.229,-1.43113,0.51526,-1.48837,0.62976,-2.11807,1
-0.17175,-0.6297,-0.40076,0.80143,-0.91602,2.2898,1
0.229,-0.40071,0.40076,0.22898,0.80151,-0.57245,1
-0.5152,-1.37388,-0.7442,-0.97317,-1.14496,-1.20215,1
0.4007,-0.34347,0.91589,1.03041,1.6601,2.00358,1
-0.4007,-0.80143,-0.80139,-0.45796,-1.71729,-1.48837,1
58.16095,8.41502,58.56165,9.21645,59.36304,9.67441,1
-1.7746,23.01251,-59.93555,14.59749,-118.49719,5.38104,1
-129.77448,-16.60106,-127.99988,-39.61357,-68.06433,-54.21106,1
-46.54022,-14.483,83.23425,2.11807,211.23413,41.73164,1
-10.24689,0.91592,36.29333,15.39892,-46.94092,13.28085,1
-2.5188,1.88909,7.72809,0.97316,-28.56525,-14.42575,1
-1.6601,0.74419,0.8587,-1.1449,-6.86938,-2.11806,1
-2.06085,0.68694,-0.40076,-0.05725,-1.25946,1.08765,1
-1.7746,2.34705,0.28625,1.66011,0.68701,1.71735,1
-2.4043,1.03041,-0.6297,-1.31664,-0.91595,-2.97674,1
-3.26294,2.40429,-0.85864,1.37388,-0.22894,2.69052,1
-5.32379,1.08766,-2.06085,-1.31664,-1.20221,-2.69052,1
-7.84259,2.34705,-2.5188,1.25939,-0.45795,2.57603,1
-6.98389,1.20215,0.8587,-1.1449,3.3775,-2.40429,1
-5.89624,1.83184,1.08765,0.6297,0.22894,1.7746,1
-2.69049,-2.97674,3.20575,-4.80858,2.1181,-5.43828,1
-1.6601,-3.32021,1.0304,-0.34347,-2.17535,4.46511,1
-0.45795,6.01073,1.20215,9.33094,0.17175,9.67442,1
0.80145,2.80501,1.2594,-3.20572,0.05725,-12.53667,1
2.06085,2.97674,1.2594,0.17173,0.0,3.37746,1
0.5152,-1.54562,-1.54565,-4.52236,-2.80505,-4.69409,1
4.00714,4.86583,3.49194,6.41145,5.0376,10.9338,1
2.69049,5.09481,-1.31665,0.22898,-4.80859,-6.18246,1
7.72809,1.88909,5.0376,-3.20572,6.35425,-3.4347,1
0.0,4.57961,-7.72809,2.69052,-12.76569,5.89624,1
4.86584,6.18246,4.86584,1.60286,12.59393,-1.08766,1
4.52234,0.40071,-0.34351,-5.78175,-5.20935,-7.38461,1
29.71021,-3.32021,25.18787,-3.72093,25.53137,2.06082,1
7.15564,-4.69409,-22.55457,-1.37388,-47.74243,2.34705,1
20.89447,14.94096,13.73883,19.63505,36.2934,21.00893,1
-1.1449,5.03757,-22.03937,-9.90339,-35.7782,-29.53844,1
8.75848,4.00716,9.90338,-1.03041,31.94275,8.87298,1
6.75494,3.32021,-2.00354,-0.68694,-11.90692,0.34347,1
2.5188,1.60286,-4.23615,-1.71735,-2.2326,-1.03041,1
16.83002,2.63327,14.31122,1.03041,18.54736,2.74776,1
4.52234,-0.05724,-12.30768,-2.69051,-26.6189,-3.72092,1
6.35419,-0.74419,1.83185,-0.68694,14.13953,2.00357,1
18.94812,0.97317,12.59393,1.71735,10.76208,2.4043,1
17.00177,-10.13237,-1.94635,-11.10554,-14.54028,-12.82289,1
11.04828,-11.96421,-5.95349,-1.83184,-4.00714,9.27369,1
1.08765,-14.82647,-9.96063,-2.86225,-4.00714,-1.03041,1
4.2934,-1.60286,3.20575,13.22361,13.16638,16.08586,1
-1.43115,3.49195,-5.72455,5.09481,-8.9303,-8.1288,1
1.60284,0.22898,3.034,-3.26297,8.75854,-8.35777,1
5.15204,-2.51878,3.54919,-2.74776,0.5152,0.5152,1
0.80145,0.22898,-4.35059,2.74776,-7.89978,5.49553,1
1.1449,-1.48837,0.34344,-1.71735,4.69403,-4.46512,1
1.43115,-1.7746,0.28625,-0.28622,-0.05719,1.43113,1
2.0036,0.0,0.57245,1.7746,0.28619,2.06082,1
6.86938,-2.46154,4.86578,-2.46154,4.29333,-4.23613,1
5.32379,-6.69767,-1.54559,-4.23613,-6.41138,-1.7746,1
4.80859,-9.44543,-0.5152,-2.74776,1.0304,1.48837,1
2.57605,-4.92307,-2.23254,4.52236,-1.71735,7.27012,1
1.20215,5.2093,-1.3739,10.13237,0.85864,5.61002,1
4.23615,2.63327,3.034,-2.57603,4.4079,-12.7084,1
1.7746,2.46154,-2.46155,-0.17174,-5.49554,2.40429,1
3.26294,0.74419,1.48834,-1.71735,3.94989,-1.54561,1
1.8891,3.20572,-1.37384,2.46154,-2.86218,4.17889,1
3.034,2.63327,1.1449,-0.57245,2.51874,-3.03399,1
3.1485,1.08765,0.1145,-1.54562,-1.0304,-0.97317,1
2.34705,1.1449,-0.80145,0.05725,-0.91595,1.60287,1
5.60999,-0.05724,3.26294,-1.20214,4.06439,-1.25939,1
5.89624,-1.88909,0.28625,-1.83184,-2.97668,-0.6297,1
4.63684,-10.87656,-1.2594,-8.98747,-1.54565,-7.15563,1
4.35065,-5.2093,-0.28619,5.66726,0.97321,14.65473,1
3.26294,0.28622,-1.08771,5.49552,-0.80151,-0.17174,1
3.94989,10.70482,0.68695,10.4186,1.77466,4.92308,1
5.72449,5.09481,1.7746,-5.61001,1.08765,-16.02861,1
2.46155,1.37388,-3.26294,-3.72093,-5.03754,1.88909,1
3.6637,3.4347,1.20215,2.06082,4.46509,5.78175,1
3.20575,4.46511,-0.45795,1.03041,-1.6601,-1.03041,1
2.97675,0.34347,-0.229,-4.12164,0.22894,-5.15205,1
5.83899,3.72093,2.86224,3.37746,3.09125,7.4991,1
5.78174,0.40071,-0.05725,-3.32021,-2.91949,-6.69767,1
5.60999,-7.09838,-0.17175,-7.4991,-0.1145,-4.17889,1
1.43115,-10.01788,-4.17883,-2.9195,-4.00708,4.5796,1
4.75134,-2.2898,3.32019,7.72808,7.49902,10.64758,1
2.4043,0.22898,-2.34705,2.51878,-5.66724,-5.2093,1
-1.6601,9.38819,-4.06439,9.15921,-1.71735,6.64042,1
0.05725,5.26654,1.71735,-4.12164,5.78174,-13.28085,1
-1.31665,0.51521,-1.3739,-4.75134,-3.09125,-0.6297,1
-7.55634,7.32737,-6.23969,6.81216,-4.86578,11.5635,1
-4.35065,3.14848,3.20569,-4.17889,9.44537,-10.99105,1
-5.32379,0.22898,-0.97314,-2.91949,-4.17883,1.2594,1
-3.09125,2.17531,2.23254,1.94633,3.20569,4.86583,1
-17.40247,-2.06082,-14.31122,-4.23613,-16.54376,-6.18246,1
-11.73523,-7.78533,5.66724,-5.72451,19.97845,-1.48837,1
-5.60999,-12.65115,6.12524,-4.86583,0.45801,0.85868,1
-2.57605,-8.47227,3.03394,4.17889,-3.09131,9.04471,1
1.94635,3.03399,4.5224,11.50625,1.48846,7.32737,1
3.26294,3.83542,1.31659,0.80143,-3.20581,-10.70482,1
0.80145,0.85868,-2.46149,-2.97674,-3.77808,-3.77817,1
2.86224,-1.88909,2.06079,-2.74776,4.52228,0.22898,1
-0.1145,3.32021,-2.97675,5.2093,-5.03754,7.95707,1
-1.08765,2.80501,-0.97314,-0.51521,2.0036,-5.72451,1
2.28979,1.20214,3.37744,-1.60286,4.35059,-1.08766,1
-1.3739,2.34705,-3.6637,1.1449,-7.04114,2.74776,1
1.2594,-0.6297,2.6333,-2.97674,6.297,-4.12164,1
-2.06085,-3.60644,-3.32025,-2.97674,-5.95355,0.0,1
-1.71735,-8.87298,0.34351,-5.26654,3.66376,-2.2898,1
0.05725,-2.34705,1.7746,6.52594,1.43109,11.79248,1
-5.60999,18.89087,-5.66724,21.23791,-7.44183,14.71198,1
-5.78174,1.94633,-0.17175,-16.94453,5.49548,-38.18245,1
-16.88727,27.7066,-11.10553,25.76027,-10.93378,42.70481,1
-21.63861,6.3542,-4.75134,-21.3524,6.35419,-47.11267,1
-1.8891,0.05724,19.74951,-6.29696,24.50085,15.05544,1
-12.42218,-5.49552,-10.53308,-5.55276,-30.28259,0.74419,1
-0.80145,-1.54562,11.62073,3.94991,22.15381,9.50267,1
-10.53308,-2.40429,-9.73163,-0.85867,-21.35236,-4.80858,1
-10.93378,-7.09839,-0.4007,-4.6941,9.33093,-3.83543,1
-3.83539,-1.03041,7.09839,6.06798,7.49908,10.76208,1
-3.034,-13.8533,0.80139,-12.82289,-6.297,-18.89087,1
-1.3739,-8.24329,1.6601,5.61002,0.8587,18.43291,1
-0.80145,-5.839,0.57245,2.40429,-1.08765,-3.20573,1
-2.69049,4.0644,-1.88904,9.9034,-2.46149,7.49911,1
-0.91589,2.23256,1.7746,-1.83184,3.66364,-11.73524,1
-1.43115,-1.71735,-0.51526,-3.94991,-2.28986,-2.11806,1
0.57245,4.46511,2.0036,6.18246,2.51886,10.13237,1
-1.31665,1.43113,-1.8891,-3.03399,-3.8927,-9.21645,1
-1.83185,1.20214,-0.5152,-0.22898,1.3739,2.80501,1
0.28625,0.40071,2.1181,-0.80143,2.6333,-0.57245,1
-0.7442,-0.85868,-1.03046,-1.25939,-3.14856,-0.45796,1
0.05725,-6.46869,0.80145,-5.61001,1.83191,-4.35062,1
1.0304,-7.27012,0.97314,-0.80143,0.17169,4.80858,1
0.80145,-3.4347,-0.22894,3.83542,-1.20209,4.63685,1
1.31665,3.26297,0.5152,6.69767,0.74414,2.86225,1
0.91589,3.4347,-0.40076,0.17174,-0.91595,-6.52593,1
0.1145,2.2898,-0.80139,-1.1449,-0.40063,-1.31664,1
-0.05725,2.69052,-0.17175,0.40071,0.62964,1.54562,1
2.17529,4.75134,2.23254,2.06082,2.4043,1.66011,1
0.0,2.17531,-2.17529,-2.57603,-4.40784,-4.63685,1
-0.5152,1.71735,-0.5152,-0.45796,1.6601,2.11806,1
-1.2594,0.74419,-0.7442,-0.97316,-0.229,-0.5152,1
2.28979,2.00358,3.54919,1.25939,4.2934,2.23256,1
-5.83899,1.03041,-8.12878,-0.97317,-11.67798,-2.23256,1
-2.57605,-3.37746,3.26294,-4.40787,11.39172,-3.4347,1
-7.15564,-1.66011,-4.57959,1.71735,-7.84253,6.12522,1
-13.22363,13.16636,-6.06799,14.82647,-1.4884,13.10912,1
-16.14313,4.00716,-2.91949,-9.1592,3.1485,-23.98567,1
-13.45258,-0.34347,2.69055,-4.35062,5.61005,4.80858,1
-17.40247,-3.72093,-3.94989,-3.37746,-6.64044,0.97316,1
-16.54382,-1.7746,0.85864,1.94633,4.80853,5.32379,1
-7.49908,-2.74776,9.04474,-0.97316,8.1861,-2.91949,1
-0.05725,-3.4347,7.44183,-0.68694,-1.60291,0.28622,1
-1.31665,0.80143,-1.2594,4.23613,-8.70123,4.92308,1
1.7746,-0.57245,3.09125,-1.37388,4.35065,-5.61001,1
3.26294,-3.54919,1.48834,-2.97675,-1.60291,-1.60287,1
5.60999,-8.644,2.34705,-5.09481,0.8587,-2.11806,1
4.17889,-1.71735,-1.43109,6.92665,-3.77814,12.02146,1
7.95703,0.97317,3.77814,2.69052,5.20923,-4.23613,1
7.44183,5.03756,-0.5152,4.0644,-4.29333,1.37388,1
2.46155,-0.80143,-4.98029,-5.83899,-4.46509,-9.90339,1
7.04114,-1.37388,4.57959,-0.57245,9.55988,5.26654,1
6.06799,2.69052,-0.97314,4.0644,-5.55273,4.63685,1
3.7782,-0.28622,-2.28979,-2.97674,-1.31665,-7.04114,1
7.84259,0.68694,4.06439,0.97316,6.35419,3.94991,1
5.20929,2.80501,-2.6333,2.11807,-6.69769,1.14491,1
4.86584,-0.97317,-0.34344,-3.77818,2.28986,-5.89624,1
5.49554,-6.06797,0.6297,-5.09481,0.97314,-1.31663,1
5.72449,-9.73166,0.22894,-3.66368,-0.40076,1.43112,1
5.32379,-7.44186,-0.4007,2.2898,-0.62964,5.95349,1
0.68695,12.02146,-4.63684,19.46332,-4.23615,17.17352,1
1.60284,5.32379,0.91589,-6.69767,5.55273,-26.16099,1
3.94989,5.72451,2.34705,0.40071,1.43115,7.09838,1
1.3739,1.03041,-2.57599,-4.6941,-4.92303,-5.09481,1
5.72449,3.89266,4.35059,2.86225,6.92657,7.55635,1
8.58673,5.49553,2.86224,1.60286,-1.48834,-1.25939,1
-0.5152,3.37746,-9.10193,-2.11807,-11.96417,-3.72093,1
10.87659,2.40429,11.39178,-0.97317,20.49371,1.1449,1
10.13239,0.68694,-0.7442,-1.71735,-12.13599,-0.74418,1
16.42932,-1.43113,6.29694,-2.11807,7.04114,-0.40073,1
23.47046,-8.52951,7.04114,-7.09838,0.7442,-4.98031,1
4.98035,-15.05545,-18.49011,-6.52594,-25.53125,0.57244,1
14.02502,5.89624,9.04468,20.95169,27.53479,27.47762,1
-1.2594,0.85868,-15.28442,-5.03756,-24.3291,-25.98925,1
-11.84973,12.82289,-10.59033,11.96421,4.69409,17.00178,1
-1.31665,12.30769,10.53308,-0.51521,21.12341,-12.47942,1
-19.57782,1.20215,-18.26117,-11.10554,-28.79425,-10.59033,1
-9.50269,5.09481,10.07513,3.89266,28.3363,14.9982,1
-22.38281,0.74419,-12.88013,-4.35062,-22.95526,-8.24329,1
-45.62433,0.22898,-23.24152,-0.51521,-10.36139,3.83542,1
-25.41681,-6.41145,20.20752,-6.64043,43.44904,-6.12522,1
-21.23792,-7.27012,4.17889,-0.85867,-16.02863,5.78175,1
-4.17889,-4.00715,17.05902,3.26297,12.88013,4.12164,1
-12.30768,-0.05724,-8.12878,3.94991,-25.18781,0.68694,1
1.2594,5.55277,13.56708,5.61001,21.69586,1.6601,1
-11.56348,-1.71735,-12.82288,-7.27012,-26.38995,-12.88013,1
-4.2934,-0.97317,7.27008,0.74419,20.09296,8.01431,1
-9.44543,0.57245,-5.15204,1.54562,-12.42212,0.80143,1
-2.5188,-1.48837,6.92664,-2.06082,12.07867,-3.60644,1
-2.91949,-0.34347,-0.4007,1.14491,-7.32733,3.20573,1
-10.07513,-0.68694,-7.15564,-0.34348,-6.75494,-1.48838,1
-6.12524,0.74419,3.94989,1.43113,11.10553,1.7746,1
-7.72809,-3.60644,-1.60284,-4.35062,-5.55273,-5.78175,1
-7.09839,-2.00358,0.6297,1.60286,2.23254,5.95348,1
-17.05902,-0.97317,-9.96063,1.03041,-10.59033,-0.57245,1
-12.07867,-6.01073,4.98035,-5.03756,14.94098,-6.06797,1
-11.16278,1.03041,0.91589,7.04114,-4.06445,12.0787,1
-5.32379,2.11807,5.83899,1.08766,4.9231,-5.95348,1
-4.06439,-3.83542,1.2594,-5.95349,-4.57959,-7.04115,1
0.28625,-2.51878,4.35065,1.31664,3.09125,7.27012,1
-6.01074,-0.11449,-6.297,2.40429,-10.64764,1.08766,1
-1.60284,-1.37388,4.4079,-1.25939,10.7049,-3.66368,1
0.6297,-2.2898,2.23254,-0.91592,-2.17535,0.34347,1
-4.06439,0.45796,-4.69409,2.74776,-6.92664,3.66368,1
-0.45795,0.74419,3.60645,0.28622,8.30054,-2.46154,1
-1.43115,-3.26297,-0.97321,-4.00715,-4.57965,-4.29338,1
-4.00714,-8.1288,-2.57599,-4.86583,-1.60278,-0.85868,1
-6.86938,-4.46511,-2.86224,3.66368,-0.28625,8.52951,1
-3.09125,9.7889,3.77814,14.25402,6.64038,10.59034,1
-0.6297,4.86583,2.46155,-4.92307,-1.31659,-19.17709,1
-3.7782,1.71735,-3.1485,-3.14848,-5.61005,1.77459,1
-0.80145,1.37388,2.97675,-0.34347,6.12524,2.80501,1
1.6601,2.9195,2.46155,1.54562,-0.5152,1.88908,1
-2.86224,4.80858,-4.52234,1.88908,-6.98389,0.34347,1
0.28625,-0.85868,3.1485,-5.66726,7.67084,-7.55634,1
0.6297,3.37746,0.34344,4.23613,-2.80505,9.90339,1
0.7442,2.74776,0.1145,-0.6297,-0.22894,-4.86583,1
-2.74774,-3.32021,-3.49194,-6.06797,-3.60645,-5.43828,1
-5.49554,-4.0644,-2.7478,-0.74419,0.74414,5.32379,1
-4.17889,-5.09481,1.31665,-1.03041,4.06445,-0.28622,1
4.86584,16.42933,9.04474,21.52414,7.72809,22.55455,1
-2.17529,7.78532,-7.04114,-8.644,-16.08588,-30.16814,1
-6.58319,1.25939,-4.4079,-6.52593,2.63324,2.11807,1
6.35419,0.85867,12.93738,-0.40072,17.34528,6.12521,1
-1.2594,1.71735,-7.61359,0.85868,-20.55096,1.2594,1
-8.87299,2.23256,-7.61359,0.51521,0.0,-0.34348,1
23.24152,2.57603,32.1145,0.34347,39.72809,-0.17174,1
2.17529,1.71735,-21.06622,-0.85867,-53.18073,-1.20214,1
-22.89801,2.86225,-25.0733,1.1449,-4.00708,2.00357,1
-59.70657,1.6601,-36.80856,-1.20215,-11.73526,-2.34705,1
10.30411,-16.31483,70.01068,-17.97494,106.81924,-16.77279,1
-50.20392,3.26297,-60.50803,19.5778,-130.51871,37.55274,1
-14.483,-5.32379,35.72092,-8.58676,96.22894,-28.16457,1
-3.034,-4.57961,11.44901,0.74419,-24.27191,9.33095,1
-0.5152,-4.63685,2.5188,-0.05724,-8.93021,-0.80143,1
3.60645,-6.92665,4.12164,-2.2898,1.60284,-2.23256,1
0.68695,-0.74419,-2.91949,6.18246,-7.04114,8.47227,1
7.15564,-1.83184,6.46869,-1.08765,9.38818,-7.27012,1
1.31665,-3.66368,-5.83899,-1.83184,-12.30768,-0.74419,1
0.91592,-0.17173,-0.40073,3.49195,5.43826,5.32379,1
-2.63327,-5.26654,-3.54919,-5.09481,-3.14847,-8.58676,1
-2.23254,-2.00358,0.40073,3.26297,3.94992,8.35778,1
-2.34705,-11.04829,-0.1145,-9.04472,-0.51523,-12.30768,1
0.5152,-5.89624,2.86224,5.15205,2.97675,14.19677,1
-0.74417,8.75849,-1.25937,14.65473,-4.12161,9.50268,1
-2.51877,7.04114,-1.7746,-1.71735,-0.51523,-16.37208,1
-1.8891,7.27012,0.62967,0.22898,2.40427,1.94633,1
-7.61359,5.95348,-5.72449,-1.31664,-6.35416,-1.54562,1
-5.09482,6.06797,2.51877,0.11449,8.24326,1.43113,1
-9.96063,5.72451,-4.86581,-0.34347,-7.38458,-0.45796,1
-8.64401,5.26655,1.31662,-0.45796,6.18243,-0.11449,1
-19.17709,5.09481,-10.53308,-0.17174,-11.8497,0.28622,1
-19.86404,-0.11449,-0.68695,-5.2093,9.84613,-5.03756,1
-3.14847,-10.36135,16.71558,-10.24686,17.40253,-5.03757,1
-4.69409,-5.89624,-1.54562,4.46511,-18.2612,14.71198,1
-1.31665,-15.39892,3.37744,-9.50268,4.92307,-13.96779,1
-5.83899,9.33094,-4.52234,24.72986,-7.89978,34.23254,1
3.94992,5.03756,9.78891,-4.29338,14.31125,-29.02324,1
-1.54562,2.06082,-5.49554,-2.97674,-15.28445,1.31664,1
1.08765,-0.68694,2.63327,-2.74776,8.12881,0.22898,1
-2.97675,3.66368,-4.06439,4.35062,-6.69766,7.09838,1
-4.75134,3.4347,-1.7746,-0.22898,2.28979,-4.57961,1
-6.23972,1.48837,-1.48837,-1.94633,0.28622,-1.71734,1
-1.37387,1.7746,4.86584,0.28622,6.35422,2.23255,1
-16.60107,-0.45796,-15.2272,-2.23256,-20.09305,-2.51878,1
1.20215,-3.66368,17.80322,-3.20572,33.03043,-0.97316,1
1.20215,-18.26117,0.0,-14.59749,-17.80322,-11.39177,1
-2.57602,-8.30053,-3.77817,9.96064,-3.77817,24.55813,1
2.34705,10.13237,4.92307,18.4329,8.70123,8.47226,1
8.52951,4.29338,6.18246,-5.839,1.2594,-24.2719,1
6.18246,4.98032,-2.34705,0.68694,-8.52951,6.52594,1
2.80499,0.6297,-3.37747,-4.35062,-1.03043,-5.03757,1
10.59033,3.83542,7.78534,3.20572,11.16281,7.55635,1
0.68695,3.20572,-9.90338,-0.6297,-17.68872,-3.83542,1
6.01074,-0.45796,5.32379,-3.66368,15.22717,-3.03398,1
15.16995,-0.74419,9.15921,-0.28622,3.83542,3.37746,1
4.98032,-0.11449,-10.18964,0.6297,-19.34885,0.91592,1
9.10196,-4.63685,4.12164,-4.52236,14.31128,-5.15206,1
5.66727,-6.23971,-3.43469,-1.60286,-7.55634,2.9195,1
4.52237,-14.54024,-1.1449,-8.30053,2.28979,-6.69767,1
7.27011,5.32379,2.74774,19.86403,3.89264,28.16456,1
1.43112,1.94633,-5.83899,-3.37746,-8.58673,-23.24149,1
4.23615,0.40071,2.80502,-1.54562,8.64401,1.83184,1
1.43112,-1.08765,-2.80502,-1.48837,-5.61005,0.05725,1
3.034,2.46154,1.60287,3.54919,4.4079,5.03756,1
-0.80142,0.45796,-3.83542,-2.00357,-5.43829,-5.55276,1
2.63327,-0.17173,3.43469,-0.6297,7.27011,1.37388,1
1.83185,2.40429,-0.80142,2.57603,-4.23611,3.20572,1
3.89267,2.80501,2.06082,0.40071,2.86224,-2.17531,1
5.83899,-2.34705,1.94632,-5.15205,-0.1145,-5.55277,1
6.23972,-5.61002,0.40073,-3.26297,-1.54559,1.88908,1
2.11807,-4.63685,-4.12164,0.97317,-4.52237,4.23614,1
2.11807,11.16278,0.0,15.79963,4.12164,14.82647,1
1.60287,8.30053,-0.5152,-2.86226,-0.5152,-18.66189,1
-2.91949,6.41145,-4.52237,-1.88908,-4.00717,0.97317,1
-10.07513,4.80859,-7.15564,-1.60286,-2.63327,0.28622,1
8.35779,2.80501,18.43292,-2.00358,25.58856,-0.40072,1
2.28979,2.00358,-6.06799,-0.80143,-24.50092,1.20215,1
-2.97675,6.01073,-5.26654,4.00715,0.80145,4.80858,1
-3.49194,2.2898,-0.5152,-3.72092,4.75134,-7.72807,1
11.04828,-0.57245,14.54022,-2.86225,15.05542,0.85867,1
8.24329,-0.80143,-2.80499,-0.22898,-17.34521,2.63327,1
31.42752,-5.32379,23.18423,-4.52236,25.98923,-4.29338,1
14.02502,-9.55992,-17.4025,-4.23613,-40.58673,0.28623,1
-6.86942,4.40787,-20.89444,13.96779,-3.49194,18.20392,1
15.79962,4.75134,22.66904,0.34348,43.56348,-13.62431,1
6.69769,0.11449,-9.10193,-4.63686,-31.77097,-4.98033,1
-2.46155,-1.71735,-9.15924,-1.83184,-0.05731,2.80502,1
0.6297,-2.91949,3.09125,-1.20214,12.25049,0.6297,1
8.18604,-2.80501,7.55634,0.11449,4.46509,1.31663,1
0.6297,-1.1449,-7.55634,1.66011,-15.11267,1.54562,1
6.58319,0.22898,5.95349,1.37388,13.50983,-0.28623,1
3.32019,-3.03399,-3.263,-3.26297,-9.21649,-4.63685,1
3.60645,-7.38461,0.28625,-4.35062,3.54926,-1.08765,1
3.034,-12.88013,-0.57245,-5.49552,-0.8587,-1.1449,1
0.5152,-9.44543,-2.5188,3.4347,-1.94635,8.93022,1
2.46155,7.84257,1.94635,17.28801,4.46515,13.85331,1
3.1485,5.55277,0.68695,-2.2898,-1.2594,-19.57781,1
3.89264,0.74419,0.74414,-4.80858,0.05719,-2.51878,1
1.48834,1.48837,-2.4043,0.74419,-3.14844,5.55277,1
3.09125,3.14848,1.60291,1.6601,4.0072,0.91592,1
1.83185,1.25939,-1.2594,-1.88908,-2.8623,-3.54919,1
2.23254,1.43113,0.4007,0.17173,1.6601,2.06082,1
-1.20215,2.97674,-3.43469,1.54562,-3.83539,1.37388,1
-3.034,0.40071,-1.83185,-2.57603,1.60284,-4.12164,1
-2.74774,-2.51878,0.28625,-2.9195,2.1181,-0.34347,1
-1.8891,-4.46511,0.85864,-1.94633,0.57239,0.97317,1
-4.52234,-0.57245,-2.63324,3.89267,-3.49188,5.839,1
-7.67084,8.30053,-3.1485,8.87298,-0.51526,4.98031,1
-0.7442,3.49195,6.92664,-4.80858,10.07513,-13.68156,1
3.26294,3.03399,4.00714,-0.45796,-2.91949,4.35062,1
-2.80499,1.31664,-6.06793,-1.71735,-10.07507,-1.25939,1
